BTC_ADDRESS,CONTRIBUTION_AMOUNT,BLOCK_HASH,POLKADOT_ADDRESS
1MnNtSCiVNbFwpvsz7ggZxm5vGbK9Kfc2Y,27000000,0a248992b9f63abb492a297094ddd6f2d7917b97a68d6b817f8529b4cbfbeebe,15x1H6Y5wwQL3hwfCvteHTcxwEFRxRvK8MspaNRUzyXDzkTG
14ErtWcnaC9S7qEFnQBNB7xMQkR2yzqs23,6000000,c2dbbaa1619d5223a436e42f8e9303f44ca4436fadc78ed3b4e45d98e1737672,14ugcfkTzE6CNwxmesGLTncNkoTRNjC6BNje9aYRWZfdRYYv
1HqejkNuRe3d8gFCrfs2fxFSiABRNErmWw,600000000,b3e03c0c0ee87db925968bebe4ae46a9ab863bd5964b421fde7f663d0fd707ce,13dtZxxmg3uvaNb9U9ZeCxY7vRRrmK74up7PiZ5WMfnbNrPp
187qLbJzW5MMKf4DMxhoChVK4UUkrMeRz1,1596425,220a9b37a8ffb8ba1b18826fbdd248c41aec392a23f5f209e050b2bd4c54f74f,136QsHyYS15QVejyojckDfZvEaUmgVzGzxuetD3oPqKdHNmv
19ZXcGNtmJE54SuaW6vBYpYRMN8AEEiMGs,131000000,18bccbda08f135f15a19cb0ad9b08be3c7756247488df8217ad8c8eaa5f831e7,1n6fwq84CSSHybaFDQpsVTXowwg4AGPeMPPfDGoeEvJgjLZ
1KP741jLAnkNm1BoLwZjGT6fR71BL9LcUU,101641800,f25e9bc4281cda77f39af8893b23d80d7b0376e489c4e262797e175bcbabe808,16Czx7CeCwvwNTytq86ZPPMKqsTDzumNMtkr3zZJN8trP2Rx
1DSqKW5X8iNP2sB3Z599ZTC4aEcTdVHivp,76100000,e4b5251e23e1faa112f6f267079ce4183732d58bda3dc5807496cea4c9f87a25,15iWTnAvMpm9sEqFYDJn1Z7P9e1M91n2FifFyK1bVWh5uSJp
1JcuctXkn9F9aS6EKenduUU4jtznL2H6Fv,3800000,46c258121432d36f245230d2366c115659271d35deb155f7b694eada099cd2ec,15yYB94NufcTsAzhBqvWR7onzWeQ9oxB5vsEnduBNKV6YeuH
19HRXtiyMPQ7XenyNNhHjGMAQVgQf4bHaE,100000000,d0b6c7da36059b358e710cb5929afc13a22beda0f1ceb3a5b492ae0274affb43,13VP4ALooR5AzzoVdxiQfTGbrURTQHKP1R6eYzrbSJvLphoT
1FRoaeJZAB6jPbfhknNrRBX5JTafan4k4f,20000000,1681c42f4b369f7da91b8f5a16be3c833f9bb195e46b7b21f53d0155b9bc3cdb,12xgKhBiuJDy2as57iRR4wLPaM4ia6AeJ27TbW6mm35sfy62
1dGH9fWQPsSBXeFZReZez1zESyYqGijhR,104932636,1ebfc7104d50b3b220c30d4a89d07819fd6b3cb6f74350eda8c5e0fb31092641,13odAU2T621UpC3gS7pYDPrq6aSnwjZbWGTDphHabFCwEG8z
1Ga7JA2uU3tBaabfk66zFDp5nHFpNPgHwT,1570000,e24fa582e2a729d8ee5737e2f704ad05db930ad8cdfc39736c2a6cd243f39af1,14kuygsmmri8MXzCPp29Avaw118HeAULmgEZFRi4hVm8YC1Q
1MycBcdcDgAJ5JwUbmPixtNXgqDcRmsbvd,200000000,cc6c20a2a84fbe6e58f5cad1fa6aba5dcbfb780c0119e04c009b25a619a5a6f8,15fjimmGCjAAqVLo9o5DpAQMgrWYWRFXQixRqCXd8Xu1dxEe
1BGYifiLS3QyewhpQa4xfaDyyFwgWWBNbX,11546070,fc4f566e78e14c8c61989382cb02d64ffa22e7bb8d06f99c85e5810abac92c8a,13x8C5GaZ9NioxqkikeNHPwjSYBoQcFj7wm9DsUQcCnV2jaJ
1MyvmEdHy68M7WUDLzEQg1N6xY767E9wMc,10000010,bd8b31ccbea8cd07aa8ba5777a39dbf773f80327399e82293814e132350e3f07,15oDbm5U2Cf51kbghtiLcBrfkCLG8Z7vcAbFeDvuxxhLUgSG
1uZj8YCqjb4D9KH7LtgbwRrWt4nCxg82G,5834000,f05de2adcc20506bbf34e8ee1c21cd7bd7fdd786479f5537c1ad81a40dab7a2e,12zqbNzweS1U42GCUeDiNGwRQjKFpGiZMQ51XdjaNPAxX4Yc
1FaYATTJatHPFUjw6X8X5nAY38xrvgum3U,14100000,ff9b469677754b52980615f1f12cf92f08c9fd54ae5afbdc13073553a776596b,16SBo3Mz9h9WXhA2wBHsft39gfPhvqjtfowMPtkNogEUVPJa
1PB5wkne2vhH4xLZuPJxfPEneTDs55KjBq,14826000,81a40640a4147d7d035771becfbef710dd512de79d797f0c37bad38acd4ab1f3,14bSske55fuMjwFzXarhKkTyhq9rtihyW3gJGSzMgCxtYCZF
14tSWRt4KFN2kkH2QKHR7kP8AJJhc8MH8H,450000000,3b9bac404416d275b08081e735c7d2d4d38bf53bfc404da01ee706c854544fe3,15MEchmfm8tfR11LRLJaLK2x4EQbxPpLZyvtfFjgpGt3zeHK
1FGQsvLi7cFY6C7rufC1Bfww8DboRp3vbj,2000000000,e5cb160419d6af96eb7ae911c8ed5d497dc041943b976b5a6fc5e511ba3023e5,16fzN77u7YkPG6hZveCTMaH9QRN8BixKbfxdZo35PNfrF9TH
152Zk4LwDKUU28RUCMF4VqztBVq4JXHzPN,15000000,84268b7329d12b8b0b2c3239c69332d6e77e29b0bf196019597743af6f7252bc,1YbnBaAVRPkTopQX9wBFQXE4YYxbiJLMcJhJVquv9vkxoXD
188PsEJuxqqbQUiMFTm8kCaATid4Z3CBwe,1569356,b6dbcfe0d0f864112b2c0cff754c8ae8ada24a248474aea1c10e0f4733d3ff1e,16fdmuK1BiLyvBF3FxMc3NWmkf3AVTyfD4HW6P1fN91QvNyp
16R8aYPXxKRm6Z3eZjcTKrDypGPLzKN98G,26660000,f2afec774b17f668c56f6977a60412039328fa1afc2ea23b2373cf3a5ffc9ce8,14MXLE6TMxEAH3LkCGPWcxXZNPTw4Rra43YJY5wZdaP3m9Yo
1Jabt4kt6mbD5mGENdDq6Wz8mpUXM2HHqa,2568501,ef768ca899d85f5771f75131ed0f55ca42c5238801d0d678259cb0bf4c946fe8,13zPuzzzhiTerA2uSYMcH3mdm1AZdx2hwJ5HeXiC4eAdf3np
1CnwGDhu5VRecPQXETF6xfX8aaLtoxXnMS,49780000,77261de1b2db13631beaae8ceefa23b8df1bb5d515d9e5885061e1991ce824c7,1eRZB6dm6Xm579fz3WN8cRMysbZi27ZQSD2oQprBqbxcidb
19YHpTteZVG6stzYR7qeihax1M31LKPcF3,5460000,0c6a6bda8fccf825000055c36f3b29d19c280d618ceb13ce6f6842300a57ce08,12Kk3txirZEj73bsZYzWc5rJ92CGLBBsURgLUS2P61qQtRqP
1Bqe8v3rU68drVc6Z9G4H2CD93SkZRbiWD,4120000,6e8ee4b723423dc26811570243f0aa85044d5d9a7ffc6063a429d0515114e357,1H94HP2oFkyHQLPVSurxmmLj6bYv39KY7VzHBjLZHx625iT
1Kc4ynHr7EJiu1HHJAN9FMy23KY5EFWRkd,10000000,902aea6028879297bb71364c16bf5db4b1da2d17c524eb432eec7714aca882ca,12ifJuivp9Z148nDTAsY42NSzBtt3JrFbKosbwmNjp4DLzLM
18RaCrp8tFKpWbk38rujKMah2oxiRD44bd,129036000,5db0a24ee4a3ba0ec60097511ea23374ed109c39de47a96f2ee344af13c4ae56,1C55EBTLUMkxehNn1fxs3NCQEXoPi9ynfUW4hqsG3eLSwE4
12dNpBA6BVaUUrJv6z8iWXuettzXAhsFab,50000000,63ce1371bcac373f20788ab13d5a17515aab5889c0b0cc7130ed0d838598d8db,13YbFSkxMdHaf9pnyUkykNfeWCRyYUXnMrLjEbzUfXN9MfgY
18nxHiKX2s4PSzdCYaxGbKzPxsn75zAWJk,15000000,615866a2d3af9ddd1a3af73c12d4f4af2ca346bc8cbf263120ac9766c01646c4,12YVpghXJACCK54FAi7SVtREwUKMxzkDjvPy9Q34AWSNw1ou
1EQ6QmQcukNqbcCf7eoQZDzskcCmtMrbQa,69860388,6859415f3cb184f8639ca6439aa3a9c3452ddf0850da40921990abe035706270,12mZvLShUngAoGmRa36vTrYsWMpf4SrpmBWLFsvGB92DTjNu
1FWPrf787vqrW3apNWTvemLcfqVgaPKbjR,520000000,5236e26415a79734ca8b5965a45c98751b045863adce5e6ddaf37d5a8ad01db8,16cgpcfX5uX3FjQX6SXWRw3NRdYk8nVBBbNXRRJbVkUD81sF
1Q6jfGevQrcoEYE7MLrhfZMt18xGWAesB9,300212599,a56e0d04eb993dd0e4e7361ec9b47d972805f19857ea956ecec80c26c79f3399,1NSgsP5y2gYTrqocntMTwozHZmbqT76hcLjhKXks8aagnom
1EgiAawAvwahoK5XRo5GgB1BjsgCx3SgoQ,1000000000,57e0fe0d470501a3019045b9bbd643bc7b12b792927da8e244e076ca4091c237,15tW7jpig8tLXE8rGKLMeT639gAQHuRyy75wJFGk3C56zBmu
15gdV41WoEB5d7o1Gwz3LWafHiN78SXqMZ,20300000,ff9545a4667b680d1ff5e4bdebc635c22032424837dd871ba1388485f6df9f49,1QfPRxpECA7TSLErExAkkzqn8azuyQwdBZqR9KfaWQkMwXr
1CxiL4ytaSBN1okFze22Ncg2KHwj7wF5Zz,980000000,6878d481e13d1a0466a5ee4d2d598c945d0300bae8236eb5bf6edba9a51d01b5,12TuqGDmfErKJPRqubKoMXr5X4kxkPD1gEP6k3NxpqV5TkuV
1CApxREeTavHnwF5BxBvvANcYboN41JHND,2700000,10b4976cc7e4cab8becb0581528b5cf925277c0f74523a0d871b896b2183ba64,1bgVU4kSyMXn5MHb1uSn4MF9qfEYKoPBdMdnCZSDA1TSYsL
1J7ntpgFGNabWhwhYXRkFz27TEF9qVUh5H,1672416,de7f5de35d0b76b2964d9a81d87402e2faff7ffe11f3f727759eb2533a1b8f5e,15Ls3bLtPLL6Y1F2JTa1ywZ9cHy2yfFLoG6GRnYfYJtJcCLt
147aCRbwNuBQhXHZri8VGXBZwSdRnTbjKk,30900000,4f4be170827f7424b5a957f0253d3493401f26a2d3305cabd739d3ad0b2d4f1a,12dctmvxzVMiw61ryBuiMy2BmvkZqBgYDEX9ZBy5KJ1s6wgW
128usrsteEHmUj8uhgEGWdvGi9QFV4prDn,1600000,8a6d3022384abd8f99fde6bb81981064783ec956bd1c66e22ac39c042d8e01ac,13gHJUUAfXNUHX2XkgF4F8R8bpWxzUU6DvB3Wjzm2N5R2VvK
1Q24Wmkaf6j3nmVGu9nmx6tRwWdur37tsX,24000000,237982ec47deec7aaee21d933bcea3df5cef5beb0b155792b58113c7e92730ca,13uuibBjaBMp1RqUFqEs8xT86fPqi7dgcCeopmg9cvpUCdJE
13fWP2LDZD8EZBy9FZKUKkKWxPPheAxdap,18520000,cf76c92894ce1eafddaa0ca180f7afbb897c73045848faaa3e2da68593a11986,163BLNST8JYqNTQ8RuK2sU2YLE6q9ChCShHAcmhWb7qgsLbq
17Tt3ijzUcdP58zGjKPBSV59j18m56XCji,120000000,824e6715010e9c508fe72accadcbff6f3afdadf3af1ab85f39f30fa35cc21c4a,13NCYGPufDQ4nSHkSXF6KtDph8wGqUa3GLvAuUtQw8p4PSD5
1CcU1ZbVZ1YPTYjzLr4sgkrAFXTDkmVsC8,25390000,dd5a7f82df82f8e2cc05354a1fe4dd46920924409bf0b828645c0b5732f16d26,14BXe23NSJqvwkx78zn7Gy1XbMCRMwHNRTGnm7BJ9aZ17ToD
1Hy9W2Y2PG1mjmMBQCvwTKLm6noMS921BL,3060000,8e265a0cc590e89ff2f3362dcdeadf9bba6ad7eb274f6e2af81ce00153d1ab1e,12gX3EC4iGs38ShJU2xUTECBASXNYgiuUD7JH5qYvKcJ22L3
1AvtYw5ojzj8fcdzvaFfrWiRiFLKt8iW8d,7000000,93c737b0c04504da2dd6734faa28530bb5a5fcacacae48c8ee8f3aaf687bcffa,145Vam4KsXMpEipwsKZi5j3wV9LbDBxFHWMg4MZqrWA4BJLZ
1HEz6BysDZimbE7Jag8hwknWwr4vf4oKyy,990000000,533a37f2cc75f333b867b4972c83c29cfc3a73c4acb4b3cb01631113f6b7a4cf,1q5ekqXatuyakrtmo8Qw13yitQwKnkjq8DJ12iyMnrPTr8A
1ExnKxB42rwUzafkA5XE4SRrHXeeR4Y1nC,12500000,1f9257adc1d82bda61dc17b2fbdb8d4940370fdc5ffbf0da43b62875acd6d5ea,12GnZ9fzibMWu8Pvag7ZZmNCgEu9HKm4TYcVNYc9EXcVMPZW
1BZhUsMGhLSZqQVgPp7yDpp33AUomsDXsj,41000000,8f3068500d48c70b90565405346fb0464c721f044e1ccffadc167e8a1ade364d,1Ci2Vf2zo5jicv32AbEp49QSvikFEbHecjepsm13wWAbbLP
1KCQzAGiVXWGSX6awp1BnNYLSxbS28aHRN,50000000,338fd4e2ae274a1781ecf48eddf44ad356340a9767a743f0ee4015ca5d7803f7,15SPXsc2FtgK4xwQkH75W5puZUW9vwMudGw1fd6iVDM6fizE
18GftXLQQnSrXek55aMiAewuyvc7gAALV9,2616000,2be2cc5852403541782086dc61cb95b195edab8de7395fdab1b3ca19725fa650,1y91mSQqo4hiGvpQmEYH448RFqvTNZipXktUunn8zSFokb5
18RDM8XDodXwbQxw9qiyLuwZHmFgvsMFG4,100000000,9438a6b60a51cec20f020ace349980c799c3e32378f4f85987f125e58cbcce3a,165pdq3LHDqh2r2sL6HZobDEt3f4Y8hqFEsATLv4LkpXa2nV
12vQrgYc1TSyKGNNeJnFeEmKk6ZT3TZ9uR,1570000,44586d84fcb4a921ef1f915e916edcc77f4868ab7c8e5b0a32e1c9a12ce380b2,13TPHGptWfSgRYWPLL8Gog5k76sdRwNJFxrK6VuEAxzsTWGU
1CVrwpzRzBhG3RgkC6N72SRKJ5t2jEUymr,5781823,86d21030745d6c43a7e6f54cf4ddcb7c4d593232ced072cafa94ac6e006b40af,16K2MCLZzRVToYjzDxuqzq9KXbK8SSJieCGgMNcMkHwXigRH
1ADyzDp4nw7BNBgXLWBnWFKypNimSzGveF,10077,8d1477f00e7537dc32c575dd54a0ed7e3fa34148d8b61390cdc14b40e2743f47,14dGEnGD615T1YtWULwyWfTyMXqENC4dcaztFHXVokKZW6Xr
13yapJxJNkPDWZDfq17QaoY1mHDCQa2ZRb,2000000,537002fcc9ff1fa4f1aa181140faeb20dd977d3867fa5f61878bbfdf0317abfd,128a4PpxFFWhRLiLGUsgubanYW67MZqyRZc2yEjU8dKACBR7
13AuyiBzdVkQaPPNt9ySq9Vh472STNJBY4,8452900,cc016b89034a020fd7d8b7192fb7826b20fdc2353fed6a424966ecb83b7837f5,13YBnac5rSfhQ6w8eHfPagTckBrHQjTyzcLAepTRXc5Toe7H
1HNijt9hXZyse4yY5ZKohK8MLnJg2APQig,77300000,fc6cd835ecb4e90f15a2159d69c209e0f9219c49fb5e5596642303281ca8c5ed,1CYDgVCuQ7WvxKmDUmtMkALsyhBdbnUaQZTcWzcMWAy1NXq
1KrFGTom5BDwbsZFEFiGW1QxcbcBJGEifA,1535000,dba98e71a251dc65f2813d7fb55471b2d37e7ce82a0ae1cae6bc2cd48298c9b9,14s5saLBBnCF84Yf2qKYF6MT9hLPVoMkFA3eUG7KFf1qC3Ej
17Zzjyn9QxZ27XcR2kNa9xZrs397qft8mg,308000000,c302122adc02324183486b6f739fa1748b0e1a1018506ed06faf59f808104a9a,1gRbc3Q5yZvzQvPsQUbNhyhqPyVENDXvHS36Yj8RbxrtRjV
1LAt7UJqu7vw2oF77NUo5WbZ4VSe32amUG,67000000,e3cf3418ccbb2d801e41a031310589fa47220c83f8fd2a9a2f87b1567284f493,13K8KikHoVAqhg1vi1pKAeeKMM2QPf5TuDvrhPAWK9pFnuiv
1BsNPsPst9Wo21g5K55gAHYvFDHKQUpj7T,100000000,bf46f130c104c2c73bf15c34f21a8532e714db6d944a30dd0745eddadc48fe01,12TWU2hdRPQaMJ9Dh1djBK64FdyTgpXyqz5ztab2GGYgrRoz
1KdwbSQK9CJCA4FJXbr64HaFJnvGPkys7k,6000000,1f59fefde9137ba1d9dbd2a6b50ee59328fbf8a4e68294cb8480a114e26e8839,165h21JVMQQr6JgsY3rDFAJh9tbtgCQfKCgQyYkTqYxbLotq
1F3mFjM6MWQwLpHM1cx8whVceppjorEGLR,14300000,82f53608be2a10be7cb9c3b793b3293645c7edce5c4bf4e41879cd1e752e6bb7,135syU9W93ft8dBeRnZzkouSccvYsnHSRXaX21LCab7yiFGe
1MDP3aBU35teDY9j88J87ngThXJR2EA94G,197000000,b0947139e0830698fcc76a9432687bedb60d553e3ad9daf42f349e53df4460b4,16DgeMkbjk19gVGG8iFYG1B7wP7JtRCkyHKtuWjHdZf8Rdij
13TEmkPbjgVYQunVHZFdr9B5uhwjBc5URH,300000000,fa2d4503d5d79f36824b22f6a090e98eb10c7905bdff2a79ea422dd6715b7979,13VqMsLkg6qv7AUkqNVam2NbHQhMCkNRgAnreHoU5yPppQZU
17DCMcLRL6AijyLN4PPyXGv2Ba6MSsNdw8,39407175,94698ab0d73028542fcde8cad56e2c2faea7d1010c35851007b0f9ff20d95a28,13Mbdsnbqu3gtbmSdp8dLBpffZsZsbo4XHCUyJkKB2kc12oN
1YVoccW6orXEC5JfLjd46amtNcpyz7XPm,21000000,a62d3ffd37cdb3861aa09d845b3e1fe0c9ca93b1ead8aa71f36d7632344c4712,12wyB4YeeTUDFEVbdkyJLYD6tFoYg8b2ZjjWY2ZwoUnMMSeB
16KJD2twoRCH8q6zbEVRWvhZdSwXNg6fS8,5047886,18017c63136f3ba2c476f866ece670eecc1d3b3d22e6e1690cf04a914c1cf201,1vZb6Fk6Warw5akSnTh273frdsSUf6w3kVFEwk96EGcww7S
15aRPkkoqWvMxWxYuCsRq84B94aktRQuQu,6994701,ca3ddb95d8cc7945f0619741af38e2abe4fabeb48280b14a16a659bd651b25af,1265nU3ZhTq1nZkmEc6AZBuv8X2wC4jMQZHJPyJtbEQV8Bmt
1MVx4QRAmZMHv31XrFJPcSz5CRdRo74siV,9000000,1ee2982ad3c936ead3d1cbf1733a2d6cebaa407f55507920d0bd13f2f91118a6,14FvQx9jhtMKL97ZDfaGftqVkBdNXm76PM8GeT3tpXE9xkCh
14LRThcg67rUbLUDyiiFcMENwwXoK9BWUq,1569356,50a60b703299ac0c920cb6cd815551747ad0d3354cbc2f30856ef497d539861d,15SHKkzryxZCWzrh3DC7bwbZXXRT6ZvKUzz55cSHhMMLNHtV
1JUiBydvbqPxAshpPo23NcBCY2s2FmpytL,10470000,d4d6dcd14914f75eac34d6b7e5793d240b96c8dfdf69351bd5ac408b43398538,14zRTu67DyzuwBcjwfgeTLtg8aaswiTKobDySydUAPhQtpsG
1yfpxJSKtqMrhhjoS6eU78U1xAbt7QaaW,20000000,0bc5c78b061290d9eedcb5c0aea9d4ffc62115567acccc049532803005310a75,13jQr98rB9mjjjw5zXMeZLysZAvuhBTvsdUozCoQSX6r4ceZ
1DDktKxsTgoCgSd95pJSfkH1gvygW7wcAU,20000000,29a4856662392531b4a22550452316591b4e6eb2e877712e5181ea34052267e4,1eTPAR2TuqLyidmPT9rMmuycHVm9s9czu78sePqg2KHMDrE
19QobDA7tm2mnPGQEksXkiKg2n5mwhGf2o,40000000,b2344ef3cef21882c9d153fbc439d44da8576487c72f0339d49513fc002d45f8,12uzDCB9amJrmLkMW2YgwwrCPi8CBYvZUSdg2MqyevEq5Pen
1GazuJg93jrC8PKJwAY5i8FUJQ8hczKWcz,20000000,5c8d2fd93e67c775c12fbc5a320b6d485e7571722a67f0662e548559a90679e7,15JyxAqM5qwjd9yR2qyaXac7NtQTG1zWSkBd2GQ8iWbCgfJR
1HK8vKzdqL1Mho2bNJkwZqWgWqC5BbMvsZ,37000000,336352164db154c566261c73a1349046e5646e681cb4e7f0748fcd0cff5ede4f,13sB6ZtySM8XN2sFJqEYvcZq56M7sTfbCmqfdtPpS45meRLU
1HjBCm4J53iv9KPg4d7LFMKTPNE384LEx8,3780170,43d98a7aa69da86c16a2bb94a469ec274f97edf5923ecb817a0cd397b8a9e8f8,1Rim1cRewNc7a9fGPFx67zmoeg4tmjrkh4LDeqyyYBBt7Fe
1J6f7EuDthT5zJn6HYK5GfEeaxKKWDpaXZ,33704617,2a07154119b4206f718e9b032a2e353bc1b1a86b2dee303a7c0b693600566af3,165D2kKiyfDRfW95SUoWMV9zkek43VNvnQNmQZWYLVeKLvtS
15vk7zR5H95inWmLL1RzhyoWqvsuP8ccrr,56446142,d39c5e82a03845cadf3d455b922ef7ddda6e7898d048c154ddb9d48af6b59cd8,12ovdbZGtHe2RVHmAitofedNiChB29Pwswtd8CShoLoMjqoB
1Gq4e199RFXpvhtDgaLuuM3ZsP7v2KdgxX,140000000,1a362677df7dcdb03c24f10ac127536b1b30d0656053d20ec23273131e844685,1jSCrfmSQ7yFGaz8iKJEwaPQS9TipYfoqqpQcvaq7JJMM38
1HKEcSqu1uu8qEuDHgEgCpcjVtUsLZb5Pm,1719938,2ba4f30f5b30e647da7fe548945a10529e73f78de09dbd27cb25f73f42bcb67e,1338VBegZNKuPr6xpi29nFF8nDAKFyBQLNi9Ge8KQzSCVxEL
15kkdsMeDPobngNXoU2tDQASMDB7EcZexj,190000000,229adb64722d5d348ef1a5547fb7b4135a3cb54693a2545cfeedf39c622f762f,1531vufm4xu396D5BR611hoCWhB8YRd8Cqrm5wL3cPtG8sEP
1PYfhdDwZdtdbt63UXiuP5mNYvrhnxcHYu,500000000,ddce8235486b37d226e2fdf7631152aed1b3964b175558230e995b4a90b48380,1397R5TJM2mfeLcueoWc8ZsZdPapDJp5naCRMK3kBZ3qZevc
1EwotJLKKLzU2fEbG223Q7URTfxpx1BY3u,6800000,d8399d6176dfbd93377a2a2cdf5962af153d9d1071fa5796cb8d662c7e6c0240,1ZPMBS1V6d8YnV9G22JWBBAXikY1Yv9SeKpF9SaJCmtqkKZ
1JXEvJasJVV3WWSu7z5hNrX8x7oHkMDN98,23584624,229481f6e74236057e536df1a7f3992f9e0a475f064c7e40db95d5598db4ae1c,1jjaNgiJVHb5Qq7Eezfv2JvHqiX3mkWMRJ9c8NJUhKRxrJ3
1FPrnjLq5D8SP57eWrBdtHw7ZtzJ47yyqm,28338000,8c23442b94fe09d6f803468ef9ef223c83cd9f2a44336acb7fc26963c8b750de,14i8SWuxwHv5Hbfjqp4V3cUSDzyUdB6nfetXHsTkZhonXeNL
1JZBiL2JDZLMgXFJVTnRx4bLTicVwSmZUy,3000000,0534164bf898f1b35c32f309aec570a3dc7f29e97663ddb8ef1b485876930978,15Y7m6nNrZ8JVRvt8SrFrByPArYGJXjVR2hytgKX5k4UEVU4
19hnRmYf1ot3vPJEs1bJ2dqDMeiPZSTSsc,2683000,31edfda67a56b706453cf0024300919e8f58d54028bbaf83d6747553df4bc3f7,13VrVwpgX4TUjDsKyd729dF8aQ18eAvEhBP1sCyZdoe9pBV5
1PRvBCHbBksLvgjG2sHGzywBcGhnoCgsbc,100239272,c5530ba98b6432746bc0bbde5d73213bed7873e0e0925ecabdcb06abe1b0313f,1GxGgUfLb4uqGHnXU2zYBTT76yfhrMHFd3MeJD2yT5f7ttu
1LGy8MdEwGJtznQRmq2UFYS3xWUwFfDWdf,3960000,a6e85ce8cbc03f889191e63bd22268ee0fee51014269131bd876d57ab4336810,164yC4a5JAwKTJpx7D2Nj2UVj78KCzyc3LcC2kQD7Rsnnsw3
12cYAaF7ao1ybdpVypFsGfriUdRvogy5qQ,25000000,7b22ce517cdce1e9f66fc8b60684c3785d4efd41eba4d1c245541027a3b3e619,162xtqe6ATBy7xDL6Y3A6FPfFk9XPnvsatG1gbLq375fLjcq
1ASVivQwJ6qVxfQzJPmhzTHRgTWphLoNTy,13000000,1fb418ab40fe98a29c52d77c0f059a350273c017c2c112d387d079b8dbc94d54,12YvNLWbCy86tDvTrcXRfr8q291ZHfKafZxNFzRKNRaN73Wa
1KdrrBVLQ3J4inQxr9WdsDw6MJdr1HbL4Y,2000000,5bbfb2566687a6f44698f92711c2e02a85c9c4bde986825447ca8b2c65cb7d08,1ejc4k75qvgeiPXoHSCXJ4qAFn8y8UNu7yQfuayvckprEQn
1E8n7UbU6Xg9YdediC1g9SRx4cCvhyVcD7,128600000,668b87aaedcefe122160e9de7afd228c6203951fe0c3e0034d453d7bac73f92e,16UKNxoQpneycB4C9CM9qo6J7pwDWcMs4dvLaXULjq31vb4R
13uXSbRrYR8XP2fUTgAxCEE76ZnETdmVqG,1570000,fa236476cb58c29a16174528ea39b2eeba35b3b9a05b00d18f9e989f800811eb,1hdTPpDwkuKzK5cbznL8YytDD7aCPrQjYfXkXNxhn2d441H
12ezDZEtEiKSiYGov67ZSoMNGVQgeGWwBB,1000000000,25ff4883b92428e77365437d7231aac6369b47034166cd12b94446d222dcbca8,16CsbsBDtuNZtX8GmKz97WTX4Y3Azg3iSa9CQbMPGMitACBY
1PXDJXCann3U38AgfQPV2a2irmTGJzi7XX,1000000000,2755a90aa35496c5d5779188fb7f0ada9f4b1948208dafcc7f880f292e8ad458,15Spu1YryBKmXtfTF9ZF8G9BmGFj2sjvt6eqUd3KEzacrmfH
19JheQQ9CoUBg7PE6xe2ay8JFfuC2B3QCZ,19930000,8f307bd7b399b2ed5ff290658ff2a41dbb7062308d1bde8861d77b9afd6b5144,12VcnmQ69CtVTTicS44Bkgx3TobBHb9iqw9zr1qy9zhrpzRy
1JzjDsLPgT8cftume4QzpBdBAn84rQDszV,3880000000,a585316add688ae956bf75071254e5c9c856bdb66e4081cec247e3f91b6e042b,123xyx3BanPNbZtzgVcdtQY3niguXQXp7YSHymwfxE6tXJG9
1ELHKYULKvRVApt1dykzs45fSbrv95b43h,1000000000,35abf853d5ded2fb8ceb877d6a34f8beaa3ab0dafda621edb599fffcecbfb5ab,14JcDe3q6yqYoYbvL7XthpSPeNcSmR5Ctbc1NXR7drrLmkwD
176GzUx9jyBjvg7fCUCsKEjFiXai9DA46R,1000000000,4eabb023f90f3d3cdeedd89f74c2b8ff2beb831e3272372759c436a33c6b9e91,12QoAwkiAD6BB22Z4otoKPXedktLLF7nmup5BTrKs6rPHysD
191UmbKatd3Uep28D1zCVY8EGfRwXGy7qo,4000000,cfa3a0b2778d0bc8c709f50db17e696fd5c196bd05d0c6094560e9d44ab4db93,13W7qm7vb826hqMnYXgVgyygE3YyygYGfqkKBzQhXnBME3Dg
1AUsgFbWmoRyBfzTJ7M7nA1vYydib72LQr,7000000,26fd48f565ca76b365df6adde2d37818cb5c18221c5ffabcb641cc2f5dadc559,14G8XBMvuZY9vvZmfvAdoucfz6PVzSx6ocSC9jTWmhAKLTx4
1CuKQy8iR6HXXov6MgWkZiQ2K8JJRCK1kd,6700000,7875b9eb6c0d9b75b9327a7ca13c4c5b001aad09a60b7627d6c944a1710094b5,12WAmaZ3vnWk15ZWDaYm83PAWrURKDbdBoNHM6RVAnZangM8
1AeKPHykKVkz43mZqj6nqjQ3hVhyamK9vT,24000000,08bb25977f3dde6856450aa2986917365cb2a27cd63cff39b824009c76426be1,1EhMUXwRGRYdJJLQF8JtDhQZpQx2dNpD7dhrbfdRpnzSbXR
1BM7hgJqLxn7Ve9uGMypwmE21EhCXRazLn,1569356,90e1fb9a9b6d14a74d407146e08ffb1d5d2826c35b484bb7fdd83a18e8ce036b,14MqbvePhmfiZ5hqcTA1mkcgdpY66PvrMGqJtMK1yhvmPm2s
1LzPJGRNr67ZWHkEuEa5FQKSoGo5BVMotf,6400000,723c2a74d76cc7635569efe74f87bda27978a18e34d852840fe05e06d3e1c74a,16GR4oxzM6iDyd29t48sjZ1S2TYKbmfebfQsFDrfW6hxiEEn
1FCpW2ABAy8QW4TUwyrncho2ZDzqfJ4yXV,15600000,9aa60f4f80d20192c5bb01c3b9b636d3e23569b93452e65431402d7ae356a943,13K5xJxXrnN4nA5JgWNarZGMGSAErok3fTzjaBpdV3CjXYQh
